"states_id";"name";"countries_and_codes";"datecreated";"updated_at";"state_medical_visa_use_status"
1386;"Sachsen-Anhalt";82;"";"";"0"
1387;"Saxony";82;"";"";"0"
1388;"Schleswig-Holstein";82;"";"";"0"
1389;"Thuringia";82;"";"";"0"
1390;"Webling";82;"";"";"0"
1391;"Weinstrabe";82;"";"";"0"
1392;"schlobborn";82;"";"";"0"
1393;"Ashanti";83;"";"";"0"
1394;"Brong-Ahafo";83;"";"";"0"
1395;"Central";83;"";"";"0"
1396;"Eastern";83;"";"";"0"
1397;"Greater Accra";83;"";"";"0"
1398;"Northern";83;"";"";"0"
1399;"Upper East";83;"";"";"0"
1400;"Upper West";83;"";"";"0"
1401;"Volta";83;"";"";"0"
1402;"Western";83;"";"";"0"
1403;"Gibraltar";84;"";"";"0"
1404;"Acharnes";85;"";"";"0"
1405;"Ahaia";85;"";"";"0"
1406;"Aitolia kai Akarnania";85;"";"";"0"
1407;"Argolis";85;"";"";"0"
1408;"Arkadia";85;"";"";"0"
1409;"Arta";85;"";"";"0"
1410;"Attica";85;"";"";"0"
1411;"Attiki";85;"";"";"0"
1412;"Ayion Oros";85;"";"";"0"
1413;"Crete";85;"";"";"0"
1414;"Dodekanisos";85;"";"";"0"
1415;"Drama";85;"";"";"0"
1416;"Evia";85;"";"";"0"
1417;"Evritania";85;"";"";"0"
1418;"Evros";85;"";"";"0"
1419;"Evvoia";85;"";"";"0"
1420;"Florina";85;"";"";"0"
1421;"Fokis";85;"";"";"0"
1422;"Fthiotis";85;"";"";"0"
1423;"Grevena";85;"";"";"0"
1424;"Halandri";85;"";"";"0"
1425;"Halkidiki";85;"";"";"0"
1426;"Hania";85;"";"";"0"
1427;"Heraklion";85;"";"";"0"
1428;"Hios";85;"";"";"0"
1429;"Ilia";85;"";"";"0"
1430;"Imathia";85;"";"";"0"
1431;"Ioannina";85;"";"";"0"
1432;"Iraklion";85;"";"";"0"
1433;"Karditsa";85;"";"";"0"
1434;"Kastoria";85;"";"";"0"
1435;"Kavala";85;"";"";"0"
1436;"Kefallinia";85;"";"";"0"
1437;"Kerkira";85;"";"";"0"
1438;"Kiklades";85;"";"";"0"
1439;"Kilkis";85;"";"";"0"
1440;"Korinthia";85;"";"";"0"
1441;"Kozani";85;"";"";"0"
1442;"Lakonia";85;"";"";"0"
1443;"Larisa";85;"";"";"0"
1444;"Lasithi";85;"";"";"0"
1445;"Lesvos";85;"";"";"0"
1446;"Levkas";85;"";"";"0"
1447;"Magnisia";85;"";"";"0"
1448;"Messinia";85;"";"";"0"
1449;"Nomos Attikis";85;"";"";"0"
1450;"Nomos Zakynthou";85;"";"";"0"
1451;"Pella";85;"";"";"0"
1452;"Pieria";85;"";"";"0"
1453;"Piraios";85;"";"";"0"
1454;"Preveza";85;"";"";"0"
1455;"Rethimni";85;"";"";"0"
1456;"Rodopi";85;"";"";"0"
1457;"Samos";85;"";"";"0"
1458;"Serrai";85;"";"";"0"
1459;"Thesprotia";85;"";"";"0"
1460;"Thessaloniki";85;"";"";"0"
1461;"Trikala";85;"";"";"0"
1462;"Voiotia";85;"";"";"0"
1463;"West Greece";85;"";"";"0"
1464;"Xanthi";85;"";"";"0"
1465;"Zakinthos";85;"";"";"0"
1466;"Aasiaat";86;"";"";"0"
1467;"Ammassalik";86;"";"";"0"
1468;"Illoqqortoormiut";86;"";"";"0"
1469;"Ilulissat";86;"";"";"0"
1470;"Ivittuut";86;"";"";"0"
1471;"Kangaatsiaq";86;"";"";"0"
1472;"Maniitsoq";86;"";"";"0"
1473;"Nanortalik";86;"";"";"0"
1474;"Narsaq";86;"";"";"0"
1475;"Nuuk";86;"";"";"0"
1476;"Paamiut";86;"";"";"0"
1477;"Qaanaaq";86;"";"";"0"
1478;"Qaqortoq";86;"";"";"0"
1479;"Qasigiannguit";86;"";"";"0"
1480;"Qeqertarsuaq";86;"";"";"0"
1481;"Sisimiut";86;"";"";"0"
1482;"Udenfor kommunal inddeling";86;"";"";"0"
1483;"Upernavik";86;"";"";"0"
1484;"Uummannaq";86;"";"";"0"
1485;"Carriacou-Petite Martinique";87;"";"";"0"
1486;"Saint Andrew";87;"";"";"0"
1487;"Saint Davids";87;"";"";"0"
1488;"Saint George's";87;"";"";"0"
1489;"Saint John";87;"";"";"0"
1490;"Saint Mark";87;"";"";"0"
1491;"Saint Patrick";87;"";"";"0"
1492;"Basse-Terre";88;"";"";"0"
1493;"Grande-Terre";88;"";"";"0"
1494;"Iles des Saintes";88;"";"";"0"
1495;"La Desirade";88;"";"";"0"
1496;"Marie-Galante";88;"";"";"0"
1497;"Saint Barthelemy";88;"";"";"0"
1498;"Saint Martin";88;"";"";"0"
1499;"Agana Heights";89;"";"";"0"
1500;"Agat";89;"";"";"0"
1501;"Barrigada";89;"";"";"0"
1502;"Chalan-Pago-Ordot";89;"";"";"0"
1503;"Dededo";89;"";"";"0"
1504;"Hagatna";89;"";"";"0"
1505;"Inarajan";89;"";"";"0"
1506;"Mangilao";89;"";"";"0"
1507;"Merizo";89;"";"";"0"
1508;"Mongmong-Toto-Maite";89;"";"";"0"
1509;"Santa Rita";89;"";"";"0"
1510;"Sinajana";89;"";"";"0"
1511;"Talofofo";89;"";"";"0"
1512;"Tamuning";89;"";"";"0"
1513;"Yigo";89;"";"";"0"
1514;"Yona";89;"";"";"0"
1515;"Alta Verapaz";90;"";"";"0"
1516;"Baja Verapaz";90;"";"";"0"
1517;"Chimaltenango";90;"";"";"0"
1518;"Chiquimula";90;"";"";"0"
1519;"El Progreso";90;"";"";"0"
1520;"Escuintla";90;"";"";"0"
1521;"Guatemala";90;"";"";"0"
1522;"Huehuetenango";90;"";"";"0"
1523;"Izabal";90;"";"";"0"
1524;"Jalapa";90;"";"";"0"
1525;"Jutiapa";90;"";"";"0"
1526;"Peten";90;"";"";"0"
1527;"Quezaltenango";90;"";"";"0"
1528;"Quiche";90;"";"";"0"
1529;"Retalhuleu";90;"";"";"0"
1530;"Sacatepequez";90;"";"";"0"
1531;"San Marcos";90;"";"";"0"
1532;"Santa Rosa";90;"";"";"0"
1533;"Solola";90;"";"";"0"
1534;"Suchitepequez";90;"";"";"0"
1535;"Totonicapan";90;"";"";"0"
1536;"Zacapa";90;"";"";"0"
1537;"Alderney";91;"";"";"0"
1538;"Castel";91;"";"";"0"
1539;"Forest";91;"";"";"0"
1540;"Saint Andrew";91;"";"";"0"
1541;"Saint Martin";91;"";"";"0"
1542;"Saint Peter Port";91;"";"";"0"
1543;"Saint Pierre du Bois";91;"";"";"0"
1544;"Saint Sampson";91;"";"";"0"
1545;"Saint Saviour";91;"";"";"0"
1546;"Sark";91;"";"";"0"
1547;"Torteval";91;"";"";"0"
1548;"Vale";91;"";"";"0"
1549;"Beyla";92;"";"";"0"
1550;"Boffa";92;"";"";"0"
1551;"Boke";92;"";"";"0"
1552;"Conakry";92;"";"";"0"
1553;"Coyah";92;"";"";"0"
1554;"Dabola";92;"";"";"0"
1555;"Dalaba";92;"";"";"0"
1556;"Dinguiraye";92;"";"";"0"
1557;"Faranah";92;"";"";"0"
1558;"Forecariah";92;"";"";"0"
1559;"Fria";92;"";"";"0"
1560;"Gaoual";92;"";"";"0"
1561;"Gueckedou";92;"";"";"0"
1562;"Kankan";92;"";"";"0"
1563;"Kerouane";92;"";"";"0"
1564;"Kindia";92;"";"";"0"
1565;"Kissidougou";92;"";"";"0"
1566;"Koubia";92;"";"";"0"
1567;"Koundara";92;"";"";"0"
1568;"Kouroussa";92;"";"";"0"
1569;"Labe";92;"";"";"0"
1570;"Lola";92;"";"";"0"
1571;"Macenta";92;"";"";"0"
1572;"Mali";92;"";"";"0"
1573;"Mamou";92;"";"";"0"
1574;"Mandiana";92;"";"";"0"
1575;"Nzerekore";92;"";"";"0"
1576;"Pita";92;"";"";"0"
1577;"Siguiri";92;"";"";"0"
1578;"Telimele";92;"";"";"0"
1579;"Tougue";92;"";"";"0"
1580;"Yomou";92;"";"";"0"
1581;"Bafata";93;"";"";"0"
1582;"Bissau";93;"";"";"0"
1583;"Bolama";93;"";"";"0"
1584;"Cacheu";93;"";"";"0"
1585;"Gabu";93;"";"";"0"
1586;"Oio";93;"";"";"0"
1587;"Quinara";93;"";"";"0"
1588;"Tombali";93;"";"";"0"
1589;"Barima-Waini";94;"";"";"0"
1590;"Cuyuni-Mazaruni";94;"";"";"0"
1591;"Demerara-Mahaica";94;"";"";"0"
1592;"East Berbice-Corentyne";94;"";"";"0"
1593;"Essequibo Islands-West Demerar";94;"";"";"0"
1594;"Mahaica-Berbice";94;"";"";"0"
1595;"Pomeroon-Supenaam";94;"";"";"0"
1596;"Potaro-Siparuni";94;"";"";"0"
1597;"Upper Demerara-Berbice";94;"";"";"0"
1598;"Upper Takutu-Upper Essequibo";94;"";"";"0"
1599;"Artibonite";95;"";"";"0"
1600;"Centre";95;"";"";"0"
1601;"Grand'Anse";95;"";"";"0"
1602;"Nord";95;"";"";"0"
1603;"Nord-Est";95;"";"";"0"
1604;"Nord-Ouest";95;"";"";"0"
1605;"Ouest";95;"";"";"0"
1606;"Sud";95;"";"";"0"
1607;"Sud-Est";95;"";"";"0"
1608;"Heard and McDonald Islands";96;"";"";"0"
1609;"Atlantida";97;"";"";"0"
1610;"Choluteca";97;"";"";"0"
1611;"Colon";97;"";"";"0"
1612;"Comayagua";97;"";"";"0"
1613;"Copan";97;"";"";"0"
1614;"Cortes";97;"";"";"0"
1615;"Distrito Central";97;"";"";"0"
1616;"El Paraiso";97;"";"";"0"
1617;"Francisco Morazan";97;"";"";"0"
1618;"Gracias a Dios";97;"";"";"0"
1619;"Intibuca";97;"";"";"0"
1620;"Islas de la Bahia";97;"";"";"0"
1621;"La Paz";97;"";"";"0"
1622;"Lempira";97;"";"";"0"
1623;"Ocotepeque";97;"";"";"0"
1624;"Olancho";97;"";"";"0"
1625;"Santa Barbara";97;"";"";"0"
1626;"Valle";97;"";"";"0"
1627;"Yoro";97;"";"";"0"
1628;"Hong Kong";98;"";"";"0"
1629;"Bacs-Kiskun";99;"";"";"0"
1630;"Baranya";99;"";"";"0"
1631;"Bekes";99;"";"";"0"
1632;"Borsod-Abauj-Zemplen";99;"";"";"0"
1633;"Budapest";99;"";"";"0"
1634;"Csongrad";99;"";"";"0"
1635;"Fejer";99;"";"";"0"
1636;"Gyor-Moson-Sopron";99;"";"";"0"
1637;"Hajdu-Bihar";99;"";"";"0"
1638;"Heves";99;"";"";"0"
1639;"Jasz-Nagykun-Szolnok";99;"";"";"0"
1640;"Komarom-Esztergom";99;"";"";"0"
1641;"Nograd";99;"";"";"0"
1642;"Pest";99;"";"";"0"
1643;"Somogy";99;"";"";"0"
1644;"Szabolcs-Szatmar-Bereg";99;"";"";"0"
1645;"Tolna";99;"";"";"0"
1646;"Vas";99;"";"";"0"
1647;"Veszprem";99;"";"";"0"
1648;"Zala";99;"";"";"0"
1649;"Austurland";100;"";"";"0"
1650;"Gullbringusysla";100;"";"";"0"
1651;"Hofu borgarsva i";100;"";"";"0"
1652;"Nor urland eystra";100;"";"";"0"
1653;"Nor urland vestra";100;"";"";"0"
1654;"Su urland";100;"";"";"0"
1655;"Su urnes";100;"";"";"0"
1656;"Vestfir ir";100;"";"";"0"
1657;"Vesturland";100;"";"";"0"
1658;"Aceh";102;"";"";"0"
1659;"Bali";102;"";"";"0"
1660;"Bangka-Belitung";102;"";"";"0"
1661;"Banten";102;"";"";"0"
1662;"Bengkulu";102;"";"";"0"
1663;"Gandaria";102;"";"";"0"
1664;"Gorontalo";102;"";"";"0"
1665;"Jakarta";102;"";"";"0"
1666;"Jambi";102;"";"";"0"
1667;"Jawa Barat";102;"";"";"0"
1668;"Jawa Tengah";102;"";"";"0"
1669;"Jawa Timur";102;"";"";"0"
1670;"Kalimantan Barat";102;"";"";"0"
1671;"Kalimantan Selatan";102;"";"";"0"
1672;"Kalimantan Tengah";102;"";"";"0"
1673;"Kalimantan Timur";102;"";"";"0"
1674;"Kendal";102;"";"";"0"
1675;"Lampung";102;"";"";"0"
1676;"Maluku";102;"";"";"0"
1677;"Maluku Utara";102;"";"";"0"
1678;"Nusa Tenggara Barat";102;"";"";"0"
1679;"Nusa Tenggara Timur";102;"";"";"0"
1680;"Papua";102;"";"";"0"
1681;"Riau";102;"";"";"0"
1682;"Riau Kepulauan";102;"";"";"0"
1683;"Solo";102;"";"";"0"
1684;"Sulawesi Selatan";102;"";"";"0"
1685;"Sulawesi Tengah";102;"";"";"0"
1686;"Sulawesi Tenggara";102;"";"";"0"
1687;"Sulawesi Utara";102;"";"";"0"
1688;"Sumatera Barat";102;"";"";"0"
1689;"Sumatera Selatan";102;"";"";"0"
1690;"Sumatera Utara";102;"";"";"0"
1691;"Yogyakarta";102;"";"";"0"
1692;"Ardabil";103;"";"";"0"
1693;"Azarbayjan-e Bakhtari";103;"";"";"0"
1694;"Azarbayjan-e Khavari";103;"";"";"0"
1695;"Bushehr";103;"";"";"0"
1696;"Chahar Mahal-e Bakhtiari";103;"";"";"0"
1697;"Esfahan";103;"";"";"0"
1698;"Fars";103;"";"";"0"
1699;"Gilan";103;"";"";"0"
1700;"Golestan";103;"";"";"0"
1701;"Hamadan";103;"";"";"0"
1702;"Hormozgan";103;"";"";"0"
1703;"Ilam";103;"";"";"0"
1704;"Kerman";103;"";"";"0"
1705;"Kermanshah";103;"";"";"0"
1706;"Khorasan";103;"";"";"0"
1707;"Khuzestan";103;"";"";"0"
1708;"Kohgiluyeh-e Boyerahmad";103;"";"";"0"
1709;"Kordestan";103;"";"";"0"
1710;"Lorestan";103;"";"";"0"
1711;"Markazi";103;"";"";"0"
1712;"Mazandaran";103;"";"";"0"
1713;"Ostan-e Esfahan";103;"";"";"0"
1714;"Qazvin";103;"";"";"0"
1715;"Qom";103;"";"";"0"
1716;"Semnan";103;"";"";"0"
1717;"Sistan-e Baluchestan";103;"";"";"0"
1718;"Tehran";103;"";"";"0"
1719;"Yazd";103;"";"";"0"
1720;"Zanjan";103;"";"";"0"
1721;"Babil";104;"";"";"0"
1722;"Baghdad";104;"";"";"0"
1723;"Dahuk";104;"";"";"0"
1724;"Dhi Qar";104;"";"";"0"
1725;"Diyala";104;"";"";"0"
1726;"Erbil";104;"";"";"0"
1727;"Irbil";104;"";"";"0"
1728;"Karbala";104;"";"";"0"
1729;"Kurdistan";104;"";"";"0"
1730;"Maysan";104;"";"";"0"
1731;"Ninawa";104;"";"";"0"
1732;"Salah-ad-Din";104;"";"";"0"
1733;"Wasit";104;"";"";"0"
1734;"al-Anbar";104;"";"";"0"
1735;"al-Basrah";104;"";"";"0"
1736;"al-Muthanna";104;"";"";"0"
1737;"al-Qadisiyah";104;"";"";"0"
1738;"an-Najaf";104;"";"";"0"
1739;"as-Sulaymaniyah";104;"";"";"0"
1740;"at-Ta'mim";104;"";"";"0"
1741;"Armagh";105;"";"";"0"
1742;"Carlow";105;"";"";"0"
1743;"Cavan";105;"";"";"0"
1744;"Clare";105;"";"";"0"
1745;"Cork";105;"";"";"0"
1746;"Donegal";105;"";"";"0"
1747;"Dublin";105;"";"";"0"
1748;"Galway";105;"";"";"0"
1749;"Kerry";105;"";"";"0"
1750;"Kildare";105;"";"";"0"
1751;"Kilkenny";105;"";"";"0"
1752;"Laois";105;"";"";"0"
1753;"Leinster";105;"";"";"0"
1754;"Leitrim";105;"";"";"0"
1755;"Limerick";105;"";"";"0"
1756;"Loch Garman";105;"";"";"0"
1757;"Longford";105;"";"";"0"
1758;"Louth";105;"";"";"0"
1759;"Mayo";105;"";"";"0"
1760;"Meath";105;"";"";"0"
1761;"Monaghan";105;"";"";"0"
1762;"Offaly";105;"";"";"0"
1763;"Roscommon";105;"";"";"0"
1764;"Sligo";105;"";"";"0"
1765;"Tipperary North Riding";105;"";"";"0"
1766;"Tipperary South Riding";105;"";"";"0"
1767;"Ulster";105;"";"";"0"
1768;"Waterford";105;"";"";"0"
1769;"Westmeath";105;"";"";"0"
1770;"Wexford";105;"";"";"0"
1771;"Wicklow";105;"";"";"0"
1772;"Beit Hanania";106;"";"";"0"
1773;"Ben Gurion Airport";106;"";"";"0"
1774;"Bethlehem";106;"";"";"0"
1775;"Caesarea";106;"";"";"0"
1776;"Centre";106;"";"";"0"
1777;"Gaza";106;"";"";"0"
1778;"Hadaron";106;"";"";"0"
1779;"Haifa District";106;"";"";"0"
1780;"Hamerkaz";106;"";"";"0"
1781;"Hazafon";106;"";"";"0"
1782;"Hebron";106;"";"";"0"
1783;"Jaffa";106;"";"";"0"
1784;"Jerusalem";106;"";"";"0"
1785;"Khefa";106;"";"";"0"
1786;"Kiryat Yam";106;"";"";"0"
1787;"Lower Galilee";106;"";"";"0"
1788;"Qalqilya";106;"";"";"0"
1789;"Talme Elazar";106;"";"";"0"
1790;"Tel Aviv";106;"";"";"0"
1791;"Tsafon";106;"";"";"0"
1792;"Umm El Fahem";106;"";"";"0"
1793;"Yerushalayim";106;"";"";"0"
1794;"Abruzzi";107;"";"";"0"
1795;"Abruzzo";107;"";"";"0"
1796;"Agrigento";107;"";"";"0"
1797;"Alessandria";107;"";"";"0"
1798;"Ancona";107;"";"";"0"
1799;"Arezzo";107;"";"";"0"
1800;"Ascoli Piceno";107;"";"";"0"
1801;"Asti";107;"";"";"0"
1802;"Avellino";107;"";"";"0"
1803;"Bari";107;"";"";"0"
1804;"Basilicata";107;"";"";"0"
1805;"Belluno";107;"";"";"0"
1806;"Benevento";107;"";"";"0"
1807;"Bergamo";107;"";"";"0"
1808;"Biella";107;"";"";"0"
1809;"Bologna";107;"";"";"0"
1810;"Bolzano";107;"";"";"0"
1811;"Brescia";107;"";"";"0"
1812;"Brindisi";107;"";"";"0"
1813;"Calabria";107;"";"";"0"
1814;"Campania";107;"";"";"0"
1815;"Cartoceto";107;"";"";"0"
1816;"Caserta";107;"";"";"0"
1817;"Catania";107;"";"";"0"
1818;"Chieti";107;"";"";"0"
1819;"Como";107;"";"";"0"
1820;"Cosenza";107;"";"";"0"
1821;"Cremona";107;"";"";"0"
1822;"Cuneo";107;"";"";"0"
1823;"Emilia-Romagna";107;"";"";"0"
1824;"Ferrara";107;"";"";"0"
1825;"Firenze";107;"";"";"0"
1826;"Florence";107;"";"";"0"
1827;"Forli-Cesena ";107;"";"";"0"
1828;"Friuli-Venezia Giulia";107;"";"";"0"
1829;"Frosinone";107;"";"";"0"
1830;"Genoa";107;"";"";"0"
1831;"Gorizia";107;"";"";"0"
1832;"L'Aquila";107;"";"";"0"
1833;"Lazio";107;"";"";"0"
1834;"Lecce";107;"";"";"0"
1835;"Lecco";107;"";"";"0"
1836;"Liguria";107;"";"";"0"
1837;"Lodi";107;"";"";"0"
1838;"Lombardia";107;"";"";"0"
1839;"Lombardy";107;"";"";"0"
1840;"Macerata";107;"";"";"0"
1841;"Mantova";107;"";"";"0"
1842;"Marche";107;"";"";"0"
1843;"Messina";107;"";"";"0"
1844;"Milan";107;"";"";"0"
1845;"Modena";107;"";"";"0"
1846;"Molise";107;"";"";"0"
1847;"Molteno";107;"";"";"0"
1848;"Montenegro";107;"";"";"0"
1849;"Monza and Brianza";107;"";"";"0"
1850;"Naples";107;"";"";"0"
1851;"Novara";107;"";"";"0"
1852;"Padova";107;"";"";"0"
1853;"Parma";107;"";"";"0"
1854;"Pavia";107;"";"";"0"
1855;"Perugia";107;"";"";"0"
1856;"Pesaro-Urbino";107;"";"";"0"
1857;"Piacenza";107;"";"";"0"
1858;"Piedmont";107;"";"";"0"
1859;"Piemonte";107;"";"";"0"
1860;"Pisa";107;"";"";"0"
1861;"Pordenone";107;"";"";"0"
1862;"Potenza";107;"";"";"0"
1863;"Puglia";107;"";"";"0"
1864;"Reggio Emilia";107;"";"";"0"
1865;"Rimini";107;"";"";"0"
1866;"Roma";107;"";"";"0"
1867;"Salerno";107;"";"";"0"
1868;"Sardegna";107;"";"";"0"
1869;"Sassari";107;"";"";"0"
1870;"Savona";107;"";"";"0"
1871;"Sicilia";107;"";"";"0"
1872;"Siena";107;"";"";"0"
1873;"Sondrio";107;"";"";"0"
1874;"South Tyrol";107;"";"";"0"
1875;"Taranto";107;"";"";"0"
1876;"Teramo";107;"";"";"0"
1877;"Torino";107;"";"";"0"
1878;"Toscana";107;"";"";"0"
1879;"Trapani";107;"";"";"0"
1880;"Trentino-Alto Adige";107;"";"";"0"
1881;"Trento";107;"";"";"0"
1882;"Treviso";107;"";"";"0"
1883;"Udine";107;"";"";"0"
1884;"Umbria";107;"";"";"0"
1885;"Valle d'Aosta";107;"";"";"0"
1886;"Varese";107;"";"";"0"
1887;"Veneto";107;"";"";"0"
1888;"Venezia";107;"";"";"0"
1889;"Verbano-Cusio-Ossola";107;"";"";"0"
1890;"Vercelli";107;"";"";"0"
1891;"Verona";107;"";"";"0"
1892;"Vicenza";107;"";"";"0"
1893;"Viterbo";107;"";"";"0"
1894;"Buxoro Viloyati";108;"";"";"0"
1895;"Clarendon";108;"";"";"0"
1896;"Hanover";108;"";"";"0"
1897;"Kingston";108;"";"";"0"
1898;"Manchester";108;"";"";"0"
1899;"Portland";108;"";"";"0"
1900;"Saint Andrews";108;"";"";"0"
1901;"Saint Ann";108;"";"";"0"
1902;"Saint Catherine";108;"";"";"0"
1903;"Saint Elizabeth";108;"";"";"0"
1904;"Saint James";108;"";"";"0"
1905;"Saint Mary";108;"";"";"0"
1906;"Saint Thomas";108;"";"";"0"
1907;"Trelawney";108;"";"";"0"
1908;"Westmoreland";108;"";"";"0"
1909;"Aichi";109;"";"";"0"
1910;"Akita";109;"";"";"0"
1911;"Aomori";109;"";"";"0"
1912;"Chiba";109;"";"";"0"
1913;"Ehime";109;"";"";"0"
1914;"Fukui";109;"";"";"0"
1915;"Fukuoka";109;"";"";"0"
1916;"Fukushima";109;"";"";"0"
1917;"Gifu";109;"";"";"0"
1918;"Gumma";109;"";"";"0"
1919;"Hiroshima";109;"";"";"0"
1920;"Hokkaido";109;"";"";"0"
1921;"Hyogo";109;"";"";"0"
1922;"Ibaraki";109;"";"";"0"
1923;"Ishikawa";109;"";"";"0"
1924;"Iwate";109;"";"";"0"
1925;"Kagawa";109;"";"";"0"
1926;"Kagoshima";109;"";"";"0"
1927;"Kanagawa";109;"";"";"0"
1928;"Kanto";109;"";"";"0"
1929;"Kochi";109;"";"";"0"
1930;"Kumamoto";109;"";"";"0"
1931;"Kyoto";109;"";"";"0"
1932;"Mie";109;"";"";"0"
1933;"Miyagi";109;"";"";"0"
1934;"Miyazaki";109;"";"";"0"
1935;"Nagano";109;"";"";"0"
1936;"Nagasaki";109;"";"";"0"
1937;"Nara";109;"";"";"0"
1938;"Niigata";109;"";"";"0"
1939;"Oita";109;"";"";"0"
1940;"Okayama";109;"";"";"0"
1941;"Okinawa";109;"";"";"0"
1942;"Osaka";109;"";"";"0"
1943;"Saga";109;"";"";"0"
1944;"Saitama";109;"";"";"0"
1945;"Shiga";109;"";"";"0"
1946;"Shimane";109;"";"";"0"
1947;"Shizuoka";109;"";"";"0"
1948;"Tochigi";109;"";"";"0"
1949;"Tokushima";109;"";"";"0"
1950;"Tokyo";109;"";"";"0"
1951;"Tottori";109;"";"";"0"
1952;"Toyama";109;"";"";"0"
1953;"Wakayama";109;"";"";"0"
1954;"Yamagata";109;"";"";"0"
1955;"Yamaguchi";109;"";"";"0"
1956;"Yamanashi";109;"";"";"0"
1957;"Grouville";110;"";"";"0"
1958;"Saint Brelade";110;"";"";"0"
1959;"Saint Clement";110;"";"";"0"
1960;"Saint Helier";110;"";"";"0"
1961;"Saint John";110;"";"";"0"
1962;"Saint Lawrence";110;"";"";"0"
1963;"Saint Martin";110;"";"";"0"
1964;"Saint Mary";110;"";"";"0"
1965;"Saint Peter";110;"";"";"0"
1966;"Saint Saviour";110;"";"";"0"
1967;"Trinity";110;"";"";"0"
1968;"'Ajlun";111;"";"";"0"
1969;"Amman";111;"";"";"0"
1970;"Irbid";111;"";"";"0"
1971;"Jarash";111;"";"";"0"
1972;"Ma'an";111;"";"";"0"
1973;"Madaba";111;"";"";"0"
1974;"al-'Aqabah";111;"";"";"0"
1975;"al-Balqa'";111;"";"";"0"
1976;"al-Karak";111;"";"";"0"
1977;"al-Mafraq";111;"";"";"0"
1978;"at-Tafilah";111;"";"";"0"
1979;"az-Zarqa'";111;"";"";"0"
1980;"Akmecet";112;"";"";"0"
1981;"Akmola";112;"";"";"0"
1982;"Aktobe";112;"";"";"0"
1983;"Almati";112;"";"";"0"
1984;"Atirau";112;"";"";"0"
1985;"Batis Kazakstan";112;"";"";"0"
1986;"Burlinsky Region";112;"";"";"0"
1987;"Karagandi";112;"";"";"0"
1988;"Kostanay";112;"";"";"0"
1989;"Mankistau";112;"";"";"0"
1990;"Ontustik Kazakstan";112;"";"";"0"
1991;"Pavlodar";112;"";"";"0"
1992;"Sigis Kazakstan";112;"";"";"0"
1993;"Soltustik Kazakstan";112;"";"";"0"
1994;"Taraz";112;"";"";"0"
1995;"Central";113;"";"";"0"
1996;"Coast";113;"";"";"0"
1997;"Eastern";113;"";"";"0"
1998;"Nairobi";113;"";"";"0"
1999;"North Eastern";113;"";"";"0"
2000;"Nyanza";113;"";"";"0"
2001;"Rift Valley";113;"";"";"0"
2002;"Western";113;"";"";"0"
2003;"Abaiang";114;"";"";"0"
2004;"Abemana";114;"";"";"0"
2005;"Aranuka";114;"";"";"0"
2006;"Arorae";114;"";"";"0"
2007;"Banaba";114;"";"";"0"
2008;"Beru";114;"";"";"0"
2009;"Butaritari";114;"";"";"0"
2010;"Kiritimati";114;"";"";"0"
2011;"Kuria";114;"";"";"0"
2012;"Maiana";114;"";"";"0"
2013;"Makin";114;"";"";"0"
2014;"Marakei";114;"";"";"0"
2015;"Nikunau";114;"";"";"0"
2016;"Nonouti";114;"";"";"0"
2017;"Onotoa";114;"";"";"0"
2018;"Phoenix Islands";114;"";"";"0"
2019;"Tabiteuea North";114;"";"";"0"
2020;"Tabiteuea South";114;"";"";"0"
2021;"Tabuaeran";114;"";"";"0"
2022;"Tamana";114;"";"";"0"
2023;"Tarawa North";114;"";"";"0"
2024;"Tarawa South";114;"";"";"0"
2025;"Teraina";114;"";"";"0"
2026;"Chagangdo";115;"";"";"0"
2027;"Hamgyeongbukto";115;"";"";"0"
2028;"Hamgyeongnamdo";115;"";"";"0"
2029;"Hwanghaebukto";115;"";"";"0"
2030;"Hwanghaenamdo";115;"";"";"0"
2031;"Kaeseong";115;"";"";"0"
2032;"Kangweon";115;"";"";"0"
2033;"Nampo";115;"";"";"0"
2034;"Pyeonganbukto";115;"";"";"0"
2035;"Pyeongannamdo";115;"";"";"0"
2036;"Pyeongyang";115;"";"";"0"
2037;"Yanggang";115;"";"";"0"
2038;"Busan";116;"";"";"0"
2039;"Cheju";116;"";"";"0"
2040;"Chollabuk";116;"";"";"0"
2041;"Chollanam";116;"";"";"0"
2042;"Chungbuk";116;"";"";"0"
2043;"Chungcheongbuk";116;"";"";"0"
2044;"Chungcheongnam";116;"";"";"0"
2045;"Chungnam";116;"";"";"0"
2046;"Daegu";116;"";"";"0"
2047;"Gangwon-do";116;"";"";"0"
2048;"Goyang-si";116;"";"";"0"
2049;"Gyeonggi-do";116;"";"";"0"
2050;"Gyeongsang ";116;"";"";"0"
2051;"Gyeongsangnam-do";116;"";"";"0"
2052;"Incheon";116;"";"";"0"
2053;"Jeju-Si";116;"";"";"0"
2054;"Jeonbuk";116;"";"";"0"
2055;"Kangweon";116;"";"";"0"
2056;"Kwangju";116;"";"";"0"
2057;"Kyeonggi";116;"";"";"0"
2058;"Kyeongsangbuk";116;"";"";"0"
2059;"Kyeongsangnam";116;"";"";"0"
2060;"Kyonggi-do";116;"";"";"0"
2061;"Kyungbuk-Do";116;"";"";"0"
2062;"Kyunggi-Do";116;"";"";"0"
